local_id,lat,lon
391891,-12.847553,-39.086147
515395,-12.887603,-39.071594
436621,-12.846725,-39.08987
443167,-12.830854,-39.09486
492970,-12.93389,-39.099998
497856,-12.800553,-39.1026
378275,-12.8483,-39.089142
496304,-12.939607,-39.084717
432041,-12.844539,-39.092487
484516,-12.769195,-39.129303
457504,-12.830854,-39.09486
420226,-12.716688,-38.605209
161279,-12.651567,-38.59758
198696,-12.71794,-38.591839
171089,-12.60533,-38.682777
465047,-12.642999,-38.619247
425117,-12.719389,-38.592113
470694,-12.630222,-38.676022
422726,-12.707425,-38.62746
237531,-12.628828,-38.677292
40632,-12.629697,-38.677849
415210,-12.616195,-38.66663
417752,-12.687805,-38.642487
391892,-12.622652,-38.679379
146685,-12.642515,-38.620811
121372,-12.681628,-38.583408
189850,-12.722951,-38.620762
57272,-12.622579,-38.677639
375547,-12.68374,-38.628399
372682,-12.688885,-38.609673
136801,-12.63491,-38.543774
468792,-12.60533,-38.682777
249633,-12.722951,-38.620762
466904,-12.653554,-38.598392
126583,-12.63886,-38.616329
156364,-12.647428,-38.596649
180627,-12.622652,-38.679379
62702,-12.627993,-38.677063
220809,-12.71794,-38.591839
412696,-12.621016,-38.690575
46230,-12.621049,-38.674103
476156,-12.722951,-38.620762
11310,-12.622579,-38.677639
474370,-12.703171,-38.603653
198697,-12.521749,-38.489418
349714,-12.519913,-38.495773
283819,-12.5929,-38.386578
233349,-12.489496,-38.632267
337978,-12.50464,-38.497662
156365,-12.512732,-38.492146
211968,-12.516284,-38.489658
272697,-12.520749,-38.497208
11312,-12.512164,-38.494102
224844,-12.521749,-38.489418
257570,-12.602116,-38.570644
116102,-12.509853,-38.494183
126585,-12.514684,-38.495094
175856,-12.512393,-38.490826
343909,-12.525921,-38.600346
245572,-12.488256,-38.627968
280180,-12.42668,-38.47263
369852,-12.509853,-38.494183
68369,-12.512732,-38.491184
141710,-12.512732,-38.491184
511078,-11.529295,-38.583466
391893,-11.658545,-38.487564
349715,-11.608186,-38.579704
443169,-11.670832,-38.515404
519692,-11.566761,-38.515511
468793,-11.709563,-38.487526
334695,-11.608186,-38.579704
516850,-11.518347,-38.638924
447576,-11.642719,-38.445435
441029,-11.727818,-38.555889
445441,-11.576108,-38.530922
352669,-11.600844,-38.578815
512548,-11.518347,-38.638924
386480,-11.566761,-38.515511
340973,-11.608186,-38.579704
375548,-11.611031,-38.581482
531137,-11.608186,-38.579704
449559,-11.538422,-38.553242
358376,-11.608186,-38.579704
526178,-11.622285,-38.456635
497857,-11.581429,-38.431129
261408,-10.94237,-40.420792
220811,-10.9293,-40.292938
194380,-10.93555,-40.423012
245573,-11.029307,-40.391918
189851,-10.94237,-40.420792
166166,-10.940711,-40.416641
203039,-10.941614,-40.41827
241611,-10.940711,-40.416641
361276,-14.54125,-43.153717
198699,-14.486936,-43.038658
171092,-14.572044,-42.941925
156367,-14.570569,-42.941849
207582,-14.663243,-43.129555
358377,-14.664082,-43.015736
355469,-14.621028,-42.885983
166167,-14.570569,-42.941849
241613,-14.751145,-42.874554
380932,-14.520007,-43.062599
175858,-14.569437,-42.940716
386481,-14.448142,-43.184765
189852,-14.489072,-43.03603
619408,-10.55168,-40.177891
438916,-10.47475,-40.198582
623711,-10.623899,-40.119072
318678,-10.462793,-40.19088
331770,-10.46406,-40.184311
547777,-10.458932,-40.139145
612053,-10.443104,-40.170368
604939,-10.42061,-40.190689
515397,-10.460624,-40.19088
620108,-10.542665,-40.023647
466906,-10.455037,-40.177952
447577,-10.453089,-40.194618
615399,-10.45338,-40.188171
621111,-10.422703,-40.221664
301446,-10.462793,-40.19088
391894,-10.469092,-40.183937
542146,-10.361492,-40.170265
308552,-10.462892,-40.185459
383683,-10.460624,-40.19088
511079,-10.402199,-40.111824
526179,-10.397123,-40.179676
499378,-10.542665,-40.023647
441030,-10.46771,-40.191132
337979,-10.462793,-40.19088
425119,-10.457674,-40.186626
544237,-10.519195,-40.232426
599826,-10.568278,-40.134853
606021,-10.54361,-40.159721
529864,-10.464603,-40.191788
304925,-10.461606,-40.182972
620788,-10.334868,-40.085522
604405,-10.46113,-40.191551
621443,-10.462793,-40.19088
595452,-10.43528,-40.144169
620452,-10.462793,-40.19088
617929,-10.476,-40.200871
457505,-10.45519,-40.193951
606464,-10.589385,-40.173351
594837,-10.490539,-40.151455
522373,-10.400464,-40.136227
512549,-10.470937,-40.204212
618705,-10.476903,-40.179096
607988,-10.509992,-40.198788
596111,-10.506765,-40.159489
536104,-10.504527,-40.129257
407723,-10.457674,-40.186626
623092,-10.369184,-40.131954
622734,-10.38634,-40.15226
461240,-10.455581,-40.17963
185186,-9.9604712,-42.121086
245574,-10.297425,-41.37458
253756,-10.675943,-41.754269
161281,-9.9740267,-41.505451
90043,-9.76264,-41.938839
280181,-9.8526468,-41.28014
410168,-10.24219,-41.346458
412698,-10.228412,-41.221745
79384,-9.7774115,-42.060089
287264,-10.206,-41.753735
216402,-10.150097,-42.060452
233351,-10.240058,-41.775391
301447,-10.242246,-41.346577
290749,-10.10962,-42.369671
375549,-10.150097,-42.060452
389302,-10.213071,-41.920147
110840,-9.8177481,-41.764851
224846,-10.334325,-41.774475
407724,-9.7568245,-41.934242
203041,-9.8846893,-41.29747
175859,-10.104127,-42.222046
166168,-9.8766956,-41.077019
51720,-9.741519,-41.880138
304926,-9.8600397,-41.824181
283821,-9.7409849,-41.982948
62705,-9.741519,-41.880138
325379,-10.250116,-41.419682
180628,-9.8995991,-42.087952
151542,-9.5969515,-41.034138
189853,-9.8816481,-42.089077
194382,-10.076303,-42.218678
11314,-9.7397165,-41.88039
121373,-9.8057337,-42.063759
207583,-10.212988,-41.750015
237534,-10.045638,-41.376244
100580,-9.830018,-41.544083
340974,-9.741519,-41.880138
249636,-9.8827772,-42.08963
126586,-9.7784204,-41.413773
417754,-9.7401686,-41.883961
352670,-9.834837,-42.084415
229036,-10.074318,-41.630554
241614,-9.9768715,-41.345592
294369,-10.331217,-41.457088
297899,-9.9714823,-41.505768
84752,-9.7928591,-41.517429
308553,-10.225755,-41.900913
420229,-10.189513,-42.03149
35205,-9.8203325,-41.762081
136803,-9.6507416,-41.134541
156368,-9.4826994,-41.051044
166169,-12.75056,-43.9487
276408,-12.833776,-43.936047
308554,-12.786068,-44.00346
241615,-12.922815,-43.828506
253757,-12.902615,-43.888885
334696,-12.870525,-43.798405
294370,-12.836257,-44.051105
325380,-12.864492,-43.906155
328597,-12.794751,-43.7323
261410,-12.86433,-43.68927
499379,-12.862466,-44.064644
171093,-12.75056,-43.9487
203042,-12.765775,-43.948681
482935,-12.770644,-44.075687
304927,-12.765749,-43.997478
224847,-12.765775,-43.948681
283822,-12.796025,-44.063374
318679,-12.776908,-44.037449
297900,-12.820949,-44.12368
496306,-12.796778,-43.636223
175860,-12.765775,-43.948681
343910,-12.8056,-44.095104
378277,-12.04886,-39.439415
40633,-12.160122,-39.33247
146688,-12.043311,-39.308907
116103,-12.154263,-39.455376
105696,-12.032195,-39.500061
369853,-12.08667,-39.238331
131640,-12.008438,-39.327461
84753,-12.15633,-39.459351
57273,-12.15511,-39.45821
136804,-12.002307,-39.35503
397218,-12.056309,-39.292168
171094,-12.229768,-39.408741
372684,-12.043057,-39.373444
366943,-11.992475,-39.374237
380933,-12.07254,-39.399185
386483,-12.058547,-39.504677
237535,-12.15965,-39.330872
126587,-12.058547,-39.504677
349716,-12.229768,-39.408741
68370,-12.160122,-39.33247
375550,-12.15633,-39.459351
11315,-12.137136,-39.332653
180629,-12.043311,-39.308907
166170,-12.135078,-39.338505
25054,-12.09667,-39.288052
364045,-12.101742,-39.352829
156369,-12.096664,-39.288498
216403,-12.15511,-39.45821
185187,-12.15633,-39.459351
322054,-11.681747,-39.000992
445442,-11.585277,-38.990864
121374,-11.665061,-39.002792
609017,-11.678955,-39.007904
536105,-11.745308,-38.971436
443171,-11.702042,-39.071899
615042,-11.654009,-39.113888
603299,-11.64077,-39.129078
375551,-11.693069,-39.089897
612055,-11.773865,-38.992317
417755,-11.691601,-39.011948
532384,-11.662181,-38.97765
601607,-11.631957,-38.916489
468795,-11.743005,-38.943161
540996,-11.742191,-38.960148
361277,-11.578546,-38.939426
451604,-11.608672,-38.939617
621444,-11.723454,-38.929306
620109,-11.583161,-39.009113
466907,-11.677876,-39.088089
11316,-11.665061,-39.002914
297901,-11.659485,-39.007626
453636,-11.730362,-38.959259
615844,-11.648977,-39.014881
592987,-11.665061,-39.002792
220813,-11.653663,-39.004681
449560,-11.631587,-39.033852
602694,-11.661836,-39.015671
470698,-11.790897,-39.032612
436624,-11.665017,-39.066978
420230,-11.618531,-38.980808
318680,-11.66433,-38.998299
604406,-11.729074,-38.999485
602139,-11.672247,-38.913597
434359,-11.616879,-39.053631
598619,-11.64467,-38.954796
180630,-11.657545,-39.01133
533526,-11.654027,-39.023651
604940,-11.623326,-38.891132
257571,-11.6631,-39.003689
609916,-11.649531,-39.156151
595453,-11.655202,-39.015865
526181,-11.660065,-39.14558
189854,-11.663359,-39.010811
534802,-11.597671,-38.948696
463174,-11.672758,-38.896523
538674,-11.58712,-38.96542
383684,-11.755423,-38.980526
438917,-11.679626,-38.941727
621112,-11.701955,-39.050545
622372,-11.618531,-38.980808
606982,-11.639595,-38.91404
550922,-11.563815,-38.92308
432042,-11.682271,-39.050167
606022,-11.657487,-38.888062
447579,-11.617812,-38.924839
57274,-11.661836,-39.015671
539827,-11.609953,-38.981098
620789,-11.681747,-39.000992
542147,-11.713193,-38.900703
547778,-11.628602,-38.905289
425120,-11.559195,-38.989952
603829,-11.602551,-38.993999
616626,-11.688762,-39.063808
422729,-11.606249,-39.032898
364046,-11.702465,-39.095802
481240,-11.588148,-38.896297
613700,-11.65812,-38.999939
620453,-11.655202,-39.015865
156370,-11.649531,-39.156151
618706,-11.665061,-39.002792
441031,-11.621593,-39.099522
609480,-11.684698,-38.985676
605474,-11.722234,-38.945152
131641,-11.661527,-39.005028
405080,-11.67376,-39.012161
612443,-11.57278,-38.978565
391895,-11.630047,-39.106606
35206,-11.663359,-39.010811
410169,-11.67015,-39.009293
477867,-11.636587,-38.925301
544238,-11.57121,-39.004444
607989,-11.649704,-39.008739
543153,-11.656337,-38.921513
531139,-11.614099,-38.967278
527388,-11.63417,-39.13805
427445,-11.606224,-39.017303
531141,-11.973431,-39.106125
519693,-11.973431,-39.106125
536108,-11.883062,-39.024158
503594,-11.973431,-39.106125
537454,-11.887517,-39.053135
538676,-11.835919,-39.065243
361279,-13.501852,-39.093685
372686,-13.570392,-39.221287
397220,-13.522253,-39.207695
366945,-13.501852,-39.093685
328598,-13.539661,-39.100163
484517,-13.544719,-39.104683
355470,-13.561039,-39.104698
349718,-13.539661,-39.100163
497859,-13.520598,-39.291988
479473,-13.539661,-39.100163
391896,-13.623139,-39.316299
318682,-13.539661,-39.100163
477868,-13.55306,-39.324322
337981,-13.539661,-39.100163
481241,-13.539661,-39.100163
503595,-13.585881,-39.267593
380934,-13.539661,-39.105118
436626,-11.84703,-40.79126
366946,-11.84703,-40.79126
378278,-11.847799,-40.792496
402382,-11.792791,-40.835396
407728,-11.851323,-40.642384
397221,-11.894052,-40.881901
372687,-11.848855,-40.795753
361280,-11.847799,-40.792496
290751,-12.303675,-38.668797
311954,-12.223873,-38.629551
331772,-12.275198,-38.531456
283825,-12.303675,-38.668797
276410,-12.30178,-38.641644
261412,-12.30178,-38.641644
233352,-11.526183,-39.002781
229037,-11.503054,-38.872944
249637,-11.422958,-38.907879
151546,-11.489538,-38.919514
532386,-11.474215,-38.922028
237536,-11.488689,-39.05677
180632,-11.441772,-39.047256
198700,-11.430758,-38.976688
265128,-11.478327,-38.899223
241616,-11.517939,-39.027317
90045,-11.488132,-38.999207
220814,-11.514717,-38.906555
20639,-11.49055,-38.998493
68372,-11.478164,-38.998608
156371,-11.448179,-38.880543
542149,-11.534788,-38.911007
11320,-11.49055,-38.998493
516851,-11.519274,-38.92696
245576,-11.477373,-38.867229
211971,-11.548894,-38.972733
261413,-11.453008,-38.925957
216404,-11.424795,-39.060276
257573,-11.492765,-38.974998
189856,-11.501529,-38.950306
253759,-11.430629,-38.976624
268892,-11.480724,-38.997002
318683,-13.594947,-39.49234
522375,-13.544552,-39.445293
358378,-13.560735,-39.462444
447581,-13.598734,-39.490402
325382,-13.603209,-39.491005
311955,-13.603209,-39.487335
487834,-13.603209,-39.491005
555162,-13.603209,-39.491005
352672,-13.560735,-39.462444
340975,-12.403429,-38.622585
389303,-12.399663,-38.624706
427446,-12.411999,-38.620178
343911,-12.403429,-38.622585
355471,-12.411999,-38.620178
405082,-12.403429,-38.622585
349719,-12.401075,-38.625927
412700,-12.453294,-38.614155
420233,-12.405755,-38.619476
334699,-14.291591,-39.418007
346767,-14.31263,-39.316929
229039,-14.31148,-39.324131
349720,-14.31127,-39.324162
283827,-14.31381,-39.324661
245577,-14.31381,-39.324661
253761,-14.31019,-39.323013
328600,-14.30891,-39.290249
434362,-14.31231,-39.316891
280183,-14.31292,-39.321369
322057,-14.30813,-39.289795
265130,-14.31292,-39.321369
417758,-11.457542,-42.017578
509531,-11.335145,-42.133175
497860,-11.42155,-42.04142
443173,-11.31071,-42.117889
489545,-11.258133,-42.157963
569995,-11.31071,-42.117889
402385,-11.378816,-42.102818
436628,-11.335145,-42.133175
429794,-11.275065,-42.08493
496308,-11.48494,-42.037594
389305,-11.3379,-42.130638
506448,-11.335947,-42.132927
412702,-11.314956,-42.070606
415216,-11.528965,-42.058987
420234,-11.25911,-42.153553
499380,-11.40576,-42.073654
407730,-11.407054,-42.082241
570922,-11.28639,-42.144169
434363,-11.373983,-42.093796
146692,-14.771241,-42.662178
194384,-14.770082,-42.654991
189859,-14.771241,-42.662178
340976,-14.683258,-42.677338
198704,-14.766491,-42.657501
237539,-14.914083,-42.655857
287268,-14.902102,-42.682751
229041,-14.834146,-42.640579
276412,-14.646573,-42.695084
241618,-14.603603,-42.640709
294373,-14.686831,-42.618103
211975,-14.737585,-42.815262
156374,-14.770082,-42.654991
224851,-14.771241,-42.662178
220818,-14.822258,-42.806023
203047,-14.591526,-39.291103
308558,-14.5935,-39.285156
322059,-14.5935,-39.285156
389306,-14.5935,-39.285156
216410,-14.592535,-39.282738
455654,-14.590778,-39.285648
261415,-14.5935,-39.285156
297905,-14.597959,-39.288273
290754,-14.5935,-39.285156
459335,-14.590778,-39.285648
276413,-14.5935,-39.285156
224852,-14.5935,-39.281429
211976,-14.589409,-39.287193
449561,-14.592535,-39.282738
457506,-14.587615,-39.2869
453638,-14.5935,-39.285156
399808,-14.467846,-39.035278
375553,-14.467846,-39.035278
268894,-14.5935,-39.285156
185193,-14.587615,-39.2869
457507,-12.979516,-39.395382
604942,-12.974636,-39.393654
551960,-12.978325,-39.395378
587563,-12.950083,-39.393147
583268,-12.976008,-39.394955
461242,-13.017002,-39.347454
585444,-12.950083,-39.393147
449563,-12.976008,-39.394955
455656,-12.981022,-39.394188
494620,-13.032608,-39.331791
586905,-12.950382,-39.421391
463176,-13.017002,-39.347454
472579,-12.939737,-38.618572
422732,-13.044218,-38.709652
194388,-13.007773,-38.768326
141715,-12.96318,-38.608219
121377,-12.961,-38.608559
265132,-13.104095,-38.791935
372688,-13.102633,-38.754288
474371,-13.066596,-38.791328
175864,-12.997139,-38.701241
432044,-12.958718,-38.612373
308560,-13.104095,-38.791935
318686,-13.022717,-38.650322
237540,-13.053929,-38.794964
220821,-13.041578,-38.679871
449564,-12.95,-38.641109
420235,-12.976429,-38.617943
146696,-12.967084,-38.61459
185194,-12.995147,-38.700191
116107,-12.961,-38.608559
445446,-13.015949,-38.649979
203050,-12.941246,-38.641926
229042,-13.066596,-38.791328
245582,-13.008585,-38.650322
322060,-13.00861,-38.723331
378281,-13.03556,-38.720001
166174,-12.97547,-38.617943
276414,-12.96222,-38.610279
334700,-12.957031,-38.618572
280184,-13.020862,-38.65197
257575,-12.9669,-38.615971
268896,-13.008585,-38.650322
481242,-13.019539,-38.649536
141716,-14.852995,-40.854153
598620,-15.123339,-40.875004
417760,-14.86967,-40.850449
484518,-14.884742,-40.794048
614582,-14.815751,-40.78936
626637,-14.937716,-40.89566
558414,-14.87622,-40.861679
537458,-14.868026,-40.823196
591593,-14.89347,-40.905182
463177,-14.83712,-40.838348
652863,-14.937598,-40.895737
588969,-14.90291,-40.840172
618346,-14.723928,-40.801922
637758,-14.788749,-40.957325
482937,-14.852995,-40.854153
592266,-14.995872,-41.072247
637980,-14.919792,-41.054226
476161,-14.838482,-40.853786
657710,-14.87622,-40.861679
647387,-14.87947,-40.873741
627218,-14.889082,-40.836956
526183,-14.84303,-40.871891
606023,-15.123339,-40.875004
595454,-14.821914,-41.120403
51723,-14.846107,-40.831436
268897,-14.858901,-40.834736
617047,-14.6697,-40.962177
364049,-14.8469,-40.835381
438920,-14.838546,-40.84602
245583,-14.870728,-40.862022
294374,-14.848356,-40.854637
624890,-14.694366,-40.90707
641607,-15.123339,-40.875004
537457,-14.844658,-40.855423
612445,-15.070574,-40.777977
641783,-15.123339,-40.875004
451607,-14.840744,-40.876873
73825,-14.856899,-40.833733
638588,-14.708673,-40.584602
649265,-14.8775,-40.867809
656719,-14.812282,-40.822018
346768,-14.845215,-40.845871
611682,-14.812282,-40.822018
656951,-14.836205,-40.929138
641912,-14.825626,-40.926987
623712,-14.697131,-40.799526
657130,-14.878089,-40.866795
609917,-15.065936,-40.799789
602696,-15.2759,-40.951317
638360,-14.918598,-41.096039
620790,-14.697131,-40.799526
657630,-14.725891,-40.777767
261417,-14.858901,-40.834736
131644,-14.858901,-40.834736
425124,-14.864128,-40.847733
468797,-14.847391,-40.838634
640240,-14.697131,-40.799526
607493,-14.795994,-40.885357
617521,-14.697131,-40.799526
597293,-14.87333,-40.848011
412704,-14.849082,-40.847584
658045,-14.697131,-40.799526
604943,-14.878089,-40.866795
599828,-15.123339,-40.875004
547782,-14.87702,-40.85688
649392,-15.08568,-40.776882
657396,-14.725891,-40.777767
656411,-14.875128,-40.86105
476162,-14.90574,-40.837048
626926,-14.901031,-41.02565
11325,-14.866905,-40.823204
175865,-14.856899,-40.833733
652763,-14.918598,-41.096039
538679,-14.890268,-40.847404
596112,-14.842439,-41.018658
308561,-14.844658,-40.855423
610866,-14.882718,-40.889538
621445,-14.63959,-40.808407
646521,-14.957901,-41.001785
265133,-14.851716,-40.86433
389309,-14.856899,-40.833733
601608,-15.123339,-40.875004
623980,-14.78283,-40.656071
521130,-14.90574,-40.837048
562399,-14.851504,-40.81356
658004,-14.632178,-40.770012
560397,-14.875128,-40.86105
90047,-14.856075,-40.819416
619765,-14.697131,-40.799526
586148,-14.94413,-40.942558
556246,-14.87208,-40.86179
641145,-14.944252,-40.925682
657817,-14.845899,-40.853542
657015,-14.849267,-41.039211
297907,-14.849689,-40.841656
121378,-14.85482,-40.853329
613269,-14.89347,-40.905182
655818,-14.868885,-40.751568
638839,-15.123339,-40.875004
641018,-14.835575,-40.700783
166175,-14.849689,-40.841656
592988,-14.867544,-41.127087
655235,-15.123339,-40.875004
651472,-14.848744,-40.887646
637213,-15.123339,-40.875004
51722,-14.851716,-40.86433
648662,-14.711345,-40.86079
616220,-14.633879,-40.7164
657445,-15.128279,-41.003494
499382,-14.843568,-40.845871
224853,-14.840981,-40.834103
655965,-14.818138,-40.665661
402388,-14.856906,-40.84705
459336,-14.83636,-40.880119
559408,-14.89222,-40.83218
619410,-14.697131,-40.799526
657943,-15.014651,-40.77655
654957,-14.875128,-40.86105
654805,-14.8775,-40.867809
656659,-14.87272,-40.854
562398,-14.84347,-40.869629
590251,-14.694366,-40.90707
621749,-14.697131,-40.799526
287270,-14.8391,-40.842049
203051,-14.858901,-40.834736
588287,-14.997783,-41.074383
654498,-14.836272,-40.876247
185195,-14.859751,-40.855774
646404,-14.876849,-40.870869
606984,-15.123339,-40.875004
391899,-14.856906,-40.84705
622373,-14.697131,-40.799526
657769,-14.697131,-40.799526
639898,-14.97968,-40.821049
11326,-14.847245,-40.830044
494621,-14.83796,-40.835041
607990,-15.014651,-40.77655
533527,-14.90574,-40.837048
609481,-15.014651,-40.77655
617930,-14.697131,-40.799526
68374,-10.825343,-42.727058
560398,-10.49139,-42.559441
472580,-10.829534,-42.720745
463178,-10.983358,-42.818043
79386,-10.825343,-42.727058
126593,-10.826984,-42.734138
563434,-10.49139,-42.559441
46235,-10.824943,-42.72942
461243,-11.112777,-43.011398
203052,-10.983358,-42.818043
211978,-10.824943,-42.72942
166176,-10.824943,-42.72942
364051,-10.81644,-42.725647
11327,-10.82217,-42.730389
185196,-10.626608,-42.615952
358382,-10.674472,-42.629498
136808,-10.81644,-42.725647
280185,-10.983358,-42.818043
564395,-10.983358,-42.818043
566364,-11.014692,-42.930466
466910,-10.824752,-42.803997
561414,-10.795358,-42.746849
253765,-10.829534,-42.720745
110843,-10.824943,-42.725662
465049,-10.412702,-42.483246
459337,-11.002977,-43.039146
386486,-10.626608,-42.615952
366950,-11.335515,-43.132935
565365,-10.795358,-42.746849
567363,-10.824943,-42.72942
562400,-10.99234,-42.761608
375556,-11.470437,-43.2131
355474,-10.595401,-42.63868
343915,-10.60828,-42.659554
361282,-10.513153,-42.568504
245584,-10.829534,-42.720745
352676,-10.685676,-42.676785
40635,-10.81916,-42.725212
216412,-10.82544,-42.732159
378283,-11.289442,-43.180634
272701,-10.85462,-42.891998
29913,-10.824943,-42.725662
380936,-11.45398,-42.937271
383687,-10.81916,-42.725212
391901,-10.63922,-42.67094
569150,-10.983358,-42.818043
180637,-10.824943,-42.72942
90048,-10.824943,-42.72942
265134,-10.809165,-42.804512
415218,-10.513153,-42.568504
457508,-10.987986,-42.947041
100583,-10.824943,-42.72942
568254,-10.825343,-42.727058
559410,-10.807457,-42.79388
537459,-11.810542,-39.902645
546611,-11.814701,-39.912636
543156,-11.814011,-39.909184
539830,-11.812455,-39.905716
615044,-11.73335,-39.896622
540998,-11.858564,-39.86367
601039,-11.861921,-39.788879
534804,-11.812455,-39.905716
572543,-11.813134,-39.912254
581936,-11.921916,-39.961803
538681,-11.810542,-39.902645
621446,-11.891042,-39.82399
502226,-11.409181,-40.128654
523657,-11.442916,-40.108082
528640,-11.292867,-40.061195
492972,-11.408553,-40.122612
497861,-11.413308,-40.131832
547784,-11.379978,-40.169273
519695,-11.4839,-40.177986
506449,-11.413308,-40.131832
514017,-11.488189,-40.121685
491239,-11.408553,-40.122612
524922,-11.352381,-40.087383
297910,-12.40878,-39.501461
355475,-12.449953,-39.415367
496310,-12.443433,-39.783218
311960,-12.50611,-39.657219
375557,-12.440137,-39.50106
491240,-12.560369,-39.460705
378284,-12.540231,-39.387436
389310,-12.479339,-39.745476
294376,-12.584846,-39.502014
304936,-12.549711,-39.417736
369859,-12.44482,-39.73407
417763,-12.408672,-39.504276
280186,-12.408672,-39.504276
494623,-12.529431,-39.486454
386487,-12.367888,-39.443268
322063,-12.557825,-39.343037
331778,-12.577662,-39.413857
391902,-12.352246,-39.492096
334702,-12.449953,-39.415367
372690,-12.369674,-39.406498
425126,-12.412899,-39.538425
380937,-12.54191,-39.433868
366952,-12.410625,-39.391708
584007,-11.22739,-41.874828
598621,-11.061635,-41.612671
626086,-11.222707,-41.902275
609482,-10.889273,-41.591835
578885,-11.231369,-41.87706
648780,-11.231369,-41.87706
651274,-11.224153,-41.865993
593643,-11.109547,-41.754456
580397,-11.22739,-41.874828
651029,-11.224153,-41.865993
599830,-11.022455,-41.623501
592989,-11.148428,-41.807873
629698,-11.006318,-41.510738
599249,-11.079317,-41.592384
651368,-10.941782,-41.65374
594252,-11.051263,-41.605927
582615,-11.231369,-41.87706
591594,-11.098905,-41.704838
643419,-11.188999,-41.914761
594839,-11.063745,-41.644176
646405,-11.148683,-41.836605
630009,-11.005795,-41.578079
597294,-11.242733,-41.895428
620454,-11.056546,-41.654587
600451,-10.990156,-41.731628
586149,-11.22739,-41.874828
650322,-11.199793,-41.761318
598001,-11.218381,-41.766594
645497,-11.027963,-41.796005
589629,-11.12537,-41.788189
590900,-11.133743,-41.835144
592267,-10.872892,-41.620457
595455,-11.068927,-41.689438
651473,-10.979367,-41.642715
596113,-11.066925,-41.690662
588970,-10.834403,-41.658974
563435,-13.454845,-42.553837
566366,-13.581493,-42.454849
531143,-13.527264,-42.619144
472581,-13.546493,-42.490692
558416,-13.572697,-42.535305
534806,-13.554215,-42.442097
580398,-13.61557,-42.47982
584008,-13.453686,-42.460056
568255,-13.544066,-42.452946
569151,-13.469818,-42.568832
569997,-13.652137,-42.428814
564396,-13.517251,-42.522655
555163,-13.643973,-42.395084
562401,-13.48393,-42.691235
484519,-13.505035,-42.670216
581937,-13.50889,-42.645817
581191,-13.517685,-42.646492
579662,-13.59156,-42.576202
470700,-13.547783,-42.490692
461244,-13.550099,-42.48716
532387,-13.502205,-42.551643
457509,-13.550099,-42.48716
557342,-13.560186,-42.422714
465051,-13.545468,-42.491096
533528,-13.487773,-42.445709
567364,-13.649693,-42.510578
536111,-13.558188,-42.425587
556247,-13.640747,-42.458687
565367,-13.480507,-42.48671
570923,-13.46516,-42.475723
554081,-13.598894,-42.398685
477869,-13.546449,-42.488071
455657,-15.0829,-39.337769
233359,-15.0829,-39.337769
216414,-15.080162,-39.336018
237542,-15.0829,-39.337769
453641,-15.080162,-39.336018
331779,-17.530296,-39.750267
549943,-17.534605,-39.769485
352678,-17.538271,-39.730228
578886,-17.541285,-39.745979
609918,-17.353918,-39.701427
229043,-17.537165,-39.726269
526186,-17.536358,-39.753998
287273,-17.54138,-39.728275
580399,-17.551031,-39.734535
100584,-17.54138,-39.728275
607991,-17.353918,-39.701427
472582,-17.353918,-39.701427
425128,-17.539852,-39.750484
466911,-17.369835,-39.798908
141717,-17.54138,-39.728275
322065,-17.526176,-39.703903
73826,-17.536295,-39.715843
79387,-17.540854,-39.726284
84757,-17.54138,-39.728275
265136,-17.535559,-39.745358
51725,-17.54138,-39.728275
491241,-17.54167,-39.737194
532388,-17.546082,-39.730259
470701,-17.432468,-39.797997
548924,-17.542313,-39.753536
391903,-17.535788,-39.738312
506450,-17.549994,-39.749886
534807,-17.553934,-39.744793
146697,-17.537691,-39.7299
612874,-17.523687,-39.739735
547786,-17.545315,-39.740177
156376,-17.533478,-39.744724
399812,-17.546221,-39.721653
211981,-17.531651,-39.745731
536112,-17.558046,-39.753315
11329,-17.539852,-39.750484
461245,-17.311708,-39.972206
606024,-17.561174,-39.745457
533529,-17.54619,-39.712898
180638,-17.536295,-39.715843
315413,-17.536295,-39.715843
340978,-17.530525,-39.757027
497862,-17.513006,-39.849186
126595,-17.536577,-39.748768
268898,-11.622489,-40.185528
322066,-11.606915,-40.136406
280187,-11.586452,-40.21629
220824,-11.606915,-40.136406
272704,-11.68889,-40.00555
229045,-11.60147,-40.140461
548925,-11.541589,-40.059662
207590,-11.606915,-40.136406
283831,-11.595678,-40.016247
301455,-11.522284,-40.026047
237544,-11.601483,-40.133652
372691,-11.54326,-40.073269
276416,-11.668865,-40.034306
331780,-11.606915,-40.136406
579664,-9.4804659,-40.81744
486227,-9.4736824,-40.815716
557343,-9.4650984,-40.895115
503596,-9.4715824,-40.804928
549944,-9.5076628,-40.957062
547788,-9.4713326,-40.824894
499383,-9.4697399,-40.79229
505048,-9.4722281,-40.800545
484520,-9.4509249,-40.737747
532389,-9.4723511,-40.803295
538682,-9.4706564,-40.796028
521131,-9.4722281,-40.800545
599831,-9.4585047,-40.776741
445448,-11.51179,-43.985035
402391,-12.121067,-43.891926
512552,-12.08889,-43.897221
420239,-12.121067,-43.891926
405087,-12.121067,-43.891926
514018,-11.44518,-43.933525
383688,-12.121067,-43.891926
509533,-12.064273,-43.844807
397225,-12.121067,-43.891926
425129,-12.122153,-43.893307
516852,-11.509179,-43.987755
